project_name,file_name,file_size,file_downloads
"MDMSAccessory ""Programming""",Programming_board.GBO,72 B,583
"MDMSAccessory ""Programming""",Programming_board.GBL,2.86 kB,630
"MDMSAccessory ""Programming""",Programming_board.GBP,70 B,576
"MDMSAccessory ""Programming""",Programming_board.GBS,1.21 kB,538
"MDMSAccessory ""Programming""",Programming_board.GM1,201 B,558
"MDMSAccessory ""Programming""",Programming_board.GTL,3.39 kB,571
"MDMSAccessory ""Programming""",Programming_board.GTP,632 B,534
"MDMSAccessory ""Programming""",Programming_board.GTO,597.27 kB,602
"MDMSAccessory ""Programming""",Programming_board.GTS,1.76 kB,577
"MDMSAccessory ""Programming""",Programming_board-Plated.TXT,688 B,488
3.3v Boost Converter with Pass-Through,BoardOutline.gbr,286 B,511
3.3v Boost Converter with Pass-Through,Bottom.gbr,540 B,486
3.3v Boost Converter with Pass-Through,BottomAssy.gbr,189 B,462
3.3v Boost Converter with Pass-Through,BottomDimension.gbr,199 B,542
3.3v Boost Converter with Pass-Through,BottomMask.gbr,321 B,477
3.3v Boost Converter with Pass-Through,BottomPaste.gbr,189 B,517
3.3v Boost Converter with Pass-Through,BottomSilk.gbr,7.37 kB,508
3.3v Boost Converter with Pass-Through,Through.drl,166 B,487
3.3v Boost Converter with Pass-Through,Top.gbr,1.63 kB,478
3.3v Boost Converter with Pass-Through,TopAssy.gbr,186 B,469
3.3v Boost Converter with Pass-Through,TopDimension.gbr,196 B,468
3.3v Boost Converter with Pass-Through,TopMask.gbr,630 B,457
3.3v Boost Converter with Pass-Through,TopPaste.gbr,498 B,550
3.3v Boost Converter with Pass-Through,TopSilk.gbr,2.66 kB,519
3.3v Boost Converter with Pass-Through,LTC3525D-3.3 Breakout Board Schematic v006.pdf,4.92 kB,292
Sensebender Micro mk2,SensebenderMicro2.drl,1.97 kB,469
Sensebender Micro mk2,SensebenderMicro2-F.SilkS.gbr,27.23 kB,488
Sensebender Micro mk2,SensebenderMicro2-F.Mask.gbr,12.09 kB,446
Sensebender Micro mk2,SensebenderMicro2-F.Cu.gbr,122.83 kB,494
Sensebender Micro mk2,SensebenderMicro2-Edge.Cuts.gbr,709 B,457
Sensebender Micro mk2,SensebenderMicro2-B.SilkS.gbr,1.73 kB,486
Sensebender Micro mk2,SensebenderMicro2-B.Mask.gbr,1.76 kB,470
Sensebender Micro mk2,SensebenderMicro2-B.Cu.gbr,54.16 kB,477
Sensebender Micro mk2,SensebenderMicro2.pdf,96.52 kB,557
MiniRFM69,MiniRFM69.kicad_pcb,82.24 kB,606
MiniRFM69,MiniRFM69.pdf,48.48 kB,453
MiniRFM69,MiniRFM69-F.SilkS.gto,20.84 kB,518
MiniRFM69,MiniRFM69.sch,11.23 kB,498
MiniRFM69,MiniRFM69-F.Mask.gts,3.23 kB,458
MiniRFM69,MiniRFM69.drl,1.4 kB,480
MiniRFM69,MiniRFM69-B.Cu.gbl,59.85 kB,491
MiniRFM69,MiniRFM69-Edge.Cuts.gm1,504 B,501
MiniRFM69,MiniRFM69-B.Mask.gbs,2.8 kB,468
MiniRFM69,MiniRFM69-F.Cu.gtl,8.83 kB,500
Solar Energy Harvester,BoardOutline.gbr,288 B,585
Solar Energy Harvester,Bottom.gbr,2.74 kB,626
Solar Energy Harvester,BottomAssy.gbr,189 B,569
Solar Energy Harvester,BottomDimension.gbr,199 B,554
Solar Energy Harvester,BottomMask.gbr,394 B,606
Solar Energy Harvester,BottomPaste.gbr,189 B,601
Solar Energy Harvester,BottomSilk.gbr,14.24 kB,581
Solar Energy Harvester,Through.drl,292 B,583
Solar Energy Harvester,Top.gbr,2.79 kB,570
Solar Energy Harvester,TopAssy.gbr,186 B,617
Solar Energy Harvester,TopDimension.gbr,196 B,611
Solar Energy Harvester,TopMask.gbr,970 B,614
Solar Energy Harvester,TopPaste.gbr,765 B,596
Solar Energy Harvester,TopSilk.gbr,10.58 kB,585
Just RFM gateway,rf69_ucb_pcb1.GTO,5.09 kB,561
Just RFM gateway,rf69_ucb_pcb1.GTS,5.65 kB,583
Just RFM gateway,rf69_ucb_pcb1-RoundHoles.TXT,1.45 kB,458
Just RFM gateway,rf69_ucb_pcb1-SlotHoles.TXT,183 B,480
Just RFM gateway,rf69_ucb_pcb1.GBL,13.49 kB,586
Just RFM gateway,rf69_ucb_pcb1.GBO,1.37 kB,570
Just RFM gateway,rf69_ucb_pcb1.GBS,1.49 kB,528
Just RFM gateway,rf69_ucb_pcb1.GTL,32.38 kB,568
Just RFM gateway,rf69_ucb_pcb1.GM1,625 B,583
Just RFM gateway,Schematic_1.1.PDF,315.98 kB,470
Adjustable Boost Converter with Pass-Through,MCP1640C_Schematic_v001.pdf,4.88 kB,384
Adjustable Boost Converter with Pass-Through,BoardOutline.gbr,286 B,625
Adjustable Boost Converter with Pass-Through,Bottom.gbr,7.6 kB,548
Adjustable Boost Converter with Pass-Through,BottomAssy.gbr,189 B,589
Adjustable Boost Converter with Pass-Through,BottomDimension.gbr,199 B,603
Adjustable Boost Converter with Pass-Through,BottomMask.gbr,339 B,621
Adjustable Boost Converter with Pass-Through,BottomPaste.gbr,189 B,554
Adjustable Boost Converter with Pass-Through,BottomSilk.gbr,9.11 kB,641
Adjustable Boost Converter with Pass-Through,Through.drl,131 B,653
Adjustable Boost Converter with Pass-Through,Top.gbr,1.71 kB,553
Adjustable Boost Converter with Pass-Through,TopAssy.gbr,186 B,598
Adjustable Boost Converter with Pass-Through,TopDimension.gbr,196 B,611
Adjustable Boost Converter with Pass-Through,TopMask.gbr,724 B,551
Adjustable Boost Converter with Pass-Through,TopPaste.gbr,572 B,577
Adjustable Boost Converter with Pass-Through,TopSilk.gbr,2.89 kB,608
Inexpensive 3.3V Boost Converter,BoardOutline.gbr,310 B,632
Inexpensive 3.3V Boost Converter,Bottom.gbr,526 B,557
Inexpensive 3.3V Boost Converter,BottomAssy.gbr,189 B,618
Inexpensive 3.3V Boost Converter,BottomDimension.gbr,199 B,570
Inexpensive 3.3V Boost Converter,BottomMask.gbr,328 B,602
Inexpensive 3.3V Boost Converter,BottomPaste.gbr,189 B,598
Inexpensive 3.3V Boost Converter,BottomSilk.gbr,8.62 kB,645
Inexpensive 3.3V Boost Converter,Through.drl,166 B,599
Inexpensive 3.3V Boost Converter,Top.gbr,1.59 kB,553
Inexpensive 3.3V Boost Converter,TopAssy.gbr,186 B,591
Inexpensive 3.3V Boost Converter,TopDimension.gbr,196 B,600
Inexpensive 3.3V Boost Converter,TopMask.gbr,676 B,518
Inexpensive 3.3V Boost Converter,TopPaste.gbr,537 B,605
Inexpensive 3.3V Boost Converter,TopSilk.gbr,2.26 kB,484
Inexpensive 3.3V Boost Converter,AAT1275 Breakout Board Schematic v003.pdf,4.6 kB,277
ESP8266-RFM69HW gateway with dipole antenna,schematic_v001.pdf,6.01 kB,516
ESP8266-RFM69HW gateway with dipole antenna,BoardOutline.gbr,295 B,538
ESP8266-RFM69HW gateway with dipole antenna,Bottom.gbr,34.92 kB,584
ESP8266-RFM69HW gateway with dipole antenna,BottomAssy.gbr,189 B,572
ESP8266-RFM69HW gateway with dipole antenna,BottomDimension.gbr,199 B,539
ESP8266-RFM69HW gateway with dipole antenna,BottomMask.gbr,510 B,563
ESP8266-RFM69HW gateway with dipole antenna,BottomPaste.gbr,189 B,581
ESP8266-RFM69HW gateway with dipole antenna,BottomSilk.gbr,16.59 kB,620
ESP8266-RFM69HW gateway with dipole antenna,Through.drl,490 B,532
ESP8266-RFM69HW gateway with dipole antenna,Top.gbr,1.55 kB,572
ESP8266-RFM69HW gateway with dipole antenna,TopAssy.gbr,186 B,529
ESP8266-RFM69HW gateway with dipole antenna,TopDimension.gbr,196 B,567
ESP8266-RFM69HW gateway with dipole antenna,TopMask.gbr,672 B,539
ESP8266-RFM69HW gateway with dipole antenna,TopPaste.gbr,351 B,510
ESP8266-RFM69HW gateway with dipole antenna,TopSilk.gbr,2.86 kB,554
3.3v Buck-Boost DC-DC Converter,BoardOutline.gbr,285 B,519
3.3v Buck-Boost DC-DC Converter,Bottom.gbr,549 B,500
3.3v Buck-Boost DC-DC Converter,BottomAssy.gbr,189 B,438
3.3v Buck-Boost DC-DC Converter,BottomDimension.gbr,199 B,504
3.3v Buck-Boost DC-DC Converter,BottomMask.gbr,344 B,475
3.3v Buck-Boost DC-DC Converter,BottomPaste.gbr,189 B,502
3.3v Buck-Boost DC-DC Converter,BottomSilk.gbr,10.53 kB,508
3.3v Buck-Boost DC-DC Converter,Through.drl,202 B,566
3.3v Buck-Boost DC-DC Converter,Top.gbr,1.69 kB,548
3.3v Buck-Boost DC-DC Converter,TopAssy.gbr,243 B,576
3.3v Buck-Boost DC-DC Converter,TopDimension.gbr,196 B,476
3.3v Buck-Boost DC-DC Converter,TopMask.gbr,653 B,572
3.3v Buck-Boost DC-DC Converter,TopPaste.gbr,494 B,526
3.3v Buck-Boost DC-DC Converter,TopSilk.gbr,2.6 kB,538
3.3v Buck-Boost DC-DC Converter,LTC3531 Breakout Board Schematic v010.pdf,4.88 kB,495
Ikea Molgan Hack,Ikea_Molgan.GBL,21.5 kB,2866
Ikea Molgan Hack,Ikea_Molgan.GBO,2.06 kB,2796
Ikea Molgan Hack,Ikea_Molgan.GBS,785 B,2812
Ikea Molgan Hack,Ikea_Molgan.GML,9.73 kB,2833
Ikea Molgan Hack,Ikea_Molgan.GTL,36.89 kB,2567
Ikea Molgan Hack,Ikea_Molgan.GTO,381.94 kB,2918
Ikea Molgan Hack,Ikea_Molgan.GTP,1.57 kB,2730
Ikea Molgan Hack,Ikea_Molgan.GTS,2.35 kB,2624
Ikea Molgan Hack,Ikea_Molgan.TXT,646 B,2004
Ikea Molgan Hack,Ikea_Molgan.brd,335.51 kB,2580
Ikea Molgan Hack,Ikea_Molgan.sch,500.94 kB,2806
Ikea Molgan Hack,MySensors_Ikea_Molgan_Board_1.0.pdf,176.42 kB,1628
Ikea Molgan Hack,MySensors_Ikea_Molgan_Schematics_1.0.pdf,87.12 kB,1979
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,ESP-LINK_v007_schematic.pdf,6.06 kB,667
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,BoardOutline.gbr,303 B,771
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,Bottom.gbr,8.01 kB,725
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,BottomAssy.gbr,189 B,739
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,BottomDimension.gbr,199 B,777
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,BottomMask.gbr,570 B,735
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,BottomPaste.gbr,189 B,761
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,BottomSilk.gbr,5.89 kB,758
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,Through.drl,437 B,719
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,Top.gbr,803 B,775
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,TopAssy.gbr,186 B,760
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,TopDimension.gbr,196 B,765
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,TopMask.gbr,567 B,734
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,TopPaste.gbr,186 B,804
ESP-LINK ESP8266 WeMos D1 Mini Adapter Board,TopSilk.gbr,16.82 kB,820
Arduino Pro Mini Shield for RFM69(H)W,BoardOutline.gbr,289 B,950
Arduino Pro Mini Shield for RFM69(H)W,Bottom.gbr,1011 B,944
Arduino Pro Mini Shield for RFM69(H)W,BottomAssy.gbr,189 B,967
Arduino Pro Mini Shield for RFM69(H)W,BottomDimension.gbr,199 B,954
Arduino Pro Mini Shield for RFM69(H)W,BottomMask.gbr,462 B,909
Arduino Pro Mini Shield for RFM69(H)W,BottomPaste.gbr,189 B,867
Arduino Pro Mini Shield for RFM69(H)W,BottomSilk.gbr,6.12 kB,933
Arduino Pro Mini Shield for RFM69(H)W,Through.drl,436 B,903
Arduino Pro Mini Shield for RFM69(H)W,Top.gbr,1.28 kB,925
Arduino Pro Mini Shield for RFM69(H)W,TopAssy.gbr,186 B,941
Arduino Pro Mini Shield for RFM69(H)W,TopDimension.gbr,196 B,940
Arduino Pro Mini Shield for RFM69(H)W,TopMask.gbr,595 B,966
Arduino Pro Mini Shield for RFM69(H)W,TopPaste.gbr,322 B,834
Arduino Pro Mini Shield for RFM69(H)W,TopSilk.gbr,3.84 kB,897
Door/Window Sensor,MySensors_Node_V2.GBO,7.4 kB,714
Door/Window Sensor,MySensors_Node_V2.GBL,48.69 kB,663
Door/Window Sensor,MySensors_Node_V2.GBS,1.82 kB,598
Door/Window Sensor,MySensors_Node_V2.GML,105 B,716
Door/Window Sensor,MySensors_Node_V2.GTL,47.58 kB,675
Door/Window Sensor,MySensors_Node_V2.GTP,963 B,629
Door/Window Sensor,MySensors_Node_V2.GTO,213.11 kB,687
Door/Window Sensor,MySensors_Node_V2.GTS,1.05 kB,679
Door/Window Sensor,MySensors_Node_V2.TXT,569 B,611
Door/Window Sensor,Door_Window_Botom.stl,137.48 kB,670
Door/Window Sensor,Door_Window_Top.stl,723.23 kB,689
Door/Window Sensor,PRODUCT.txt,111 B,531
Door/Window Sensor,COPYRIGHT.txt,428 B,529
Door/Window Sensor,License_howto.pdf,55.06 kB,306
Door/Window Sensor,LICENSE.pdf,95.73 kB,329
"MDMSensor ""Multisensor""",MDMSensor Multisensor_3D_Rotated_model.pdf,4.28 MB,489
"MDMSensor ""Multisensor""",MDMSensor_Multisensor_scheme.pdf,441.78 kB,684
OH Mini-Multi-use Sensor Platform,MiniSensor-B.Cu.gbl,48.66 kB,878
OH Mini-Multi-use Sensor Platform,MiniSensor-B.Mask.gbs,1.87 kB,849
OH Mini-Multi-use Sensor Platform,MiniSensor-B.SilkS.gbo,16.74 kB,814
OH Mini-Multi-use Sensor Platform,MiniSensor-Edge.Cuts.gml,495 B,867
OH Mini-Multi-use Sensor Platform,MiniSensor-F.Cu.gtl,73.02 kB,867
OH Mini-Multi-use Sensor Platform,MiniSensor-F.Mask.gts,3.04 kB,843
OH Mini-Multi-use Sensor Platform,MiniSensor-F.SilkS.gto,46.27 kB,806
OH Mini-Multi-use Sensor Platform,MiniSensor.drl,1012 B,753
OH Mini-Multi-use Sensor Platform,MiniSensor.kicad_pcb,138.76 kB,862
OH Mini-Multi-use Sensor Platform,MiniSensor.kicad_pcb-bak,138.02 kB,904
OH Mini-Multi-use Sensor Platform,MiniSensor.net,19.19 kB,872
OH Mini-Multi-use Sensor Platform,MiniSensor.pdf,58.82 kB,586
OH Mini-Multi-use Sensor Platform,MiniSensor.sch,21.74 kB,894
Hover SmartHome sensor and controller system,Automation Home Moduel.skp,718.62 kB,568
"MDMSNode ""Lighting""",MDMSNode_3D_Rotated_model.pdf,3.42 MB,508
"MDMSNode ""Lighting""",MDMSNode_Lightnig_scheme.pdf,272.8 kB,1038
"MDMSNode ""Lighting""",MDMSNode_Lightnig.SchDoc,319.5 kB,762
"MDMSNode ""Lighting""",MDMSNode_Lightnig-RoundHoles-NonPlated.TXT,295 B,615
"MDMSNode ""Lighting""",MDMSNode_Lightnig.GTS,4.15 kB,712
"MDMSNode ""Lighting""",MDMSNode_Lightnig.GTL,37.28 kB,691
"MDMSNode ""Lighting""",MDMSNode_Lightnig.GTO,376.95 kB,755
"MDMSNode ""Lighting""",MDMSNode_Lightnig.GBS,8.38 kB,708
"MDMSNode ""Lighting""",MDMSNode_Lightnig.GBL,55.04 kB,696
"MDMSNode ""Lighting""",MDMSNode_Lightnig.GBO,459.62 kB,701
"MDMSNode ""Lighting""",MDMSNode_Lightnig-SlotHoles-NonPlated.TXT,381 B,582
"MDMSNode ""Lighting""",MDMSNode_Lightnig-RoundHoles-Plated.TXT,2.42 kB,600
"MDMSNode ""Lighting""",MDMSNode_Lighting.PcbDoc,10.82 MB,738
CM1k Breakout Board -- Neuromorphic Chip,circuit.drl,598 B,782
CM1k Breakout Board -- Neuromorphic Chip,circuit.gbl,53.11 kB,873
CM1k Breakout Board -- Neuromorphic Chip,circuit.gbo,36.56 kB,815
CM1k Breakout Board -- Neuromorphic Chip,circuit.gbs,28.03 kB,839
CM1k Breakout Board -- Neuromorphic Chip,circuit.gtl,130.13 kB,694
CM1k Breakout Board -- Neuromorphic Chip,circuit.gto,52.11 kB,820
CM1k Breakout Board -- Neuromorphic Chip,circuit.gts,40.01 kB,844
Jtag ICE3 breakout,ice3breakout-B_Cu.gbr,17.45 kB,638
Jtag ICE3 breakout,ice3breakout-B_Mask.gbr,2.12 kB,592
Jtag ICE3 breakout,ice3breakout-B_SilkS.gbr,294 B,649
Jtag ICE3 breakout,ice3breakout-Edge_Cuts.gbr,796 B,594
Jtag ICE3 breakout,ice3breakout-F_Cu.gbr,81.61 kB,665
Jtag ICE3 breakout,ice3breakout-F_Mask.gbr,2.99 kB,619
Jtag ICE3 breakout,ice3breakout-F_SilkS.gbr,71.18 kB,658
Jtag ICE3 breakout,ice3breakout.cmp,2.16 kB,599
Jtag ICE3 breakout,ice3breakout.drl,1.45 kB,603
Jtag ICE3 breakout,ice3breakout.kicad_pcb,116.61 kB,797
Jtag ICE3 breakout,ice3breakout.net,15.39 kB,614
Jtag ICE3 breakout,ice3breakout.pdf,62.03 kB,336
Jtag ICE3 breakout,ice3breakout.sch,78.2 kB,646
MySensors Stable Node V2,MySensorsStableNodeV2_1.pdf,23.69 kB,915
NeuroChip,circuit.drl,1.95 kB,711
NeuroChip,circuit.gbl,99.41 kB,749
NeuroChip,circuit.gbo,42.28 kB,715
NeuroChip,circuit.gbs,93.39 kB,774
NeuroChip,circuit.gtl,103.95 kB,739
NeuroChip,circuit.gto,107.54 kB,684
NeuroChip,circuit.gts,94.83 kB,701
Insulated Whole House Fan,Whole House Fan Model.skp,407.39 kB,3203
push-on-hold-off,IRF7309.pdf,2.01 MB,278
push-on-hold-off,push-on-hold-off-B.Cu.gbl,31.16 kB,604
push-on-hold-off,push-on-hold-off-B.Mask.gbs,994 B,575
push-on-hold-off,push-on-hold-off-B.SilkS.gbo,15.37 kB,593
push-on-hold-off,push-on-hold-off-Edge.Cuts.gm1,761 B,557
push-on-hold-off,push-on-hold-off-F.Cu.gtl,20.25 kB,583
push-on-hold-off,push-on-hold-off-F.Mask.gts,1.47 kB,581
push-on-hold-off,push-on-hold-off-F.SilkS.gto,12.09 kB,561
push-on-hold-off,push-on-hold-off-NPTH.drl,190 B,632
push-on-hold-off,push-on-hold-off.drl,575 B,609
push-on-hold-off,push-on-hold-off.kicad_pcb,68.81 kB,643
push-on-hold-off,push-on-hold-off.net,6.99 kB,532
push-on-hold-off,push-on-hold-off.sch,16.85 kB,694
Fadecandy,Fadecandy_G_Schematic.pdf,21.37 kB,392
Fadecandy,Fadecandy_E - CADCAM Top Solder Resist.GTS,3.58 kB,529
Fadecandy,Fadecandy_E - CADCAM Top Silk Screen.GTO,75.63 kB,574
Fadecandy,Fadecandy_E - CADCAM Top Copper.GTL,151.81 kB,521
Fadecandy,Fadecandy_G_BOM.pdf,27.81 kB,340
Fadecandy,Fadecandy_E - CADCAM Mechanical 3.GKO,256 B,498
Fadecandy,Fadecandy_E - CADCAM Drill.XLN,754 B,499
Fadecandy,Fadecandy_E - CADCAM Bottom Solder Resist.GBS,1.13 kB,547
Fadecandy,Fadecandy_E - CADCAM Bottom Silk Screen.GBO,66.19 kB,1079
Fadecandy,Fadecandy_E - CADCAM Bottom Copper.GBL,115.6 kB,554
Fadecandy,fc64x8.sch,459.77 kB,757
Fadecandy,fc64x8.brd,318.85 kB,660
Office plant monitor,Office plant monitor v1.0.brd,115.96 kB,2861
Happy Bubbles Bluetooth Presence Detector,esp_ble.brd,119.85 kB,1032
Happy Bubbles Bluetooth Presence Detector,esp_ble.sch,112.01 kB,959
vESPrino - The IOT Dongle,main5.brd,161.79 kB,1115
vESPrino - The IOT Dongle,main5.sch,626.41 kB,1134
MDMSGate,MDMSGate.pdf,672.31 kB,1158
MDMSGate,MDMSGate.GBS,19.1 kB,783
MDMSGate,MDMSGate.GTL,108.98 kB,791
MDMSGate,MDMSGate.GTO,839.23 kB,808
MDMSGate,MDMSGate.GTS,20.43 kB,802
MDMSGate,MDMSGate-NonPlated.TXT,199 B,681
MDMSGate,MDMSGate-Plated.TXT,3.15 kB,708
MDMSGate,MDMSGate.GBL,129.13 kB,806
MDMSGate,MDMSGate.GBO,656.32 kB,806
MDMSGate,RF_Modules.SchDoc,513.5 kB,903
MDMSGate,RS-485.SchDoc,10.5 kB,737
MDMSGate,Ethernet.SchDoc,262.5 kB,855
MDMSGate,Main.SchDoc,10.5 kB,844
MDMSGate,MDMSGate.PcbDoc,7.99 MB,968
MDMSGate,CHANGES.txt,0 B,684
MDMSGate,PRODUCT.txt,115 B,652
MDMSGate,cern_ohl_v_1_2.txt,8.94 kB,640
MDMSGate,cern_ohl_v_1_2_howto.pdf,55.06 kB,421
MDMSGate,COPYRIGHT.txt,426 B,613
MDMSGate,MDMSGate. Connection to Domoticz.pdf,1.22 MB,839
MDMSGate,MDMSGate. Manual for installing Wi-Fi.pdf,1.73 MB,778
MySRaspiGW PA+LNA - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW_PA_LNA-Edge.Cuts.gm1,481 B,2496
MySRaspiGW PA+LNA - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW_PA_LNA-F.SilkS.gto,14.52 kB,2433
MySRaspiGW PA+LNA - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW_PA_LNA-F.Mask.gts,776 B,2460
MySRaspiGW PA+LNA - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW_PA_LNA-Top.gtl,11.84 kB,2485
MySRaspiGW PA+LNA - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW_PA_LNA-B.SilkS.gbo,4.97 kB,2372
MySRaspiGW PA+LNA - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW_PA_LNA-B.Mask.gbs,728 B,2178
MySRaspiGW PA+LNA - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW_PA_LNA-Bottom.gbl,18.91 kB,2532
MySRaspiGW PA+LNA - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW_PA_LNA.drl,337 B,2305
MySRaspiGW PA+LNA - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW.pdf,17.88 kB,1193
Secret USB-TTL,usb_ttl.pdf,7.75 kB,429
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB71smd.GBS,34.3 kB,4582
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB7smd.brd,207.84 kB,4598
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB7smd.sch,487.84 kB,4882
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),3dBoxWMysX.stl,16 kB,4469
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),3dBoxWORelay.stl,15.22 kB,4399
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),3dBoxWRelay.stl,16 kB,4529
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),License_howto.pdf,55.06 kB,2518
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),PRODUCT.txt,113 B,3321
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),COPYRIGHT.txt,421 B,3240
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),License.txt,8.94 kB,3285
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),DISCLAIMER.txt,353 B,3210
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB71smd.GML,31.49 kB,4456
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB71smd.GTL,46.32 kB,4227
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB71smd.GTO,126.04 kB,4272
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB71smd.GTP,33.43 kB,4226
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB71smd.GTS,36.24 kB,4325
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB71smd.TXT,1.29 kB,3086
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB71smd.sch,491.53 kB,4353
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB71smd.brd,114.92 kB,4373
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB71smd.GBL,38.72 kB,4299
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB71smd.GBO,31.73 kB,4195
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),InWallPCB71smd.GBP,31.49 kB,4203
In Wall AC/DC Pcb (with Relay) for MySensors (SMD),HLKPM01EaglesLib.lbr,5.79 kB,3959
Philoduino - Universal MySensors node,philoduino v1.2.brd,211.6 kB,2337
Philoduino - Universal MySensors node,philoduino v1.2.sch,948.12 kB,2488
Philoduino - Universal MySensors node,philoduino v1.2.pdf,21.37 kB,1322
Philoduino - Universal MySensors node,philoduino v1.2.GBL,30.52 kB,2234
Philoduino - Universal MySensors node,philoduino v1.2.GBO,12.13 kB,2276
Philoduino - Universal MySensors node,philoduino v1.2.GBS,1.64 kB,2249
Philoduino - Universal MySensors node,philoduino v1.2.GML,95 B,2161
Philoduino - Universal MySensors node,philoduino v1.2.GTL,46.64 kB,2242
Philoduino - Universal MySensors node,philoduino v1.2.GTO,74.34 kB,2330
Philoduino - Universal MySensors node,philoduino v1.2.GTP,5.17 kB,2144
Philoduino - Universal MySensors node,philoduino v1.2.GTS,6.33 kB,2171
Whare Hauora Toru,whare ora r3.gerber.gbl,129.33 kB,545
Whare Hauora Toru,whare ora r3.gerber.gbo,1.53 kB,496
Whare Hauora Toru,whare ora r3.gerber.gbs,1.78 kB,490
Whare Hauora Toru,whare ora r3.gerber.gko,69.79 kB,549
Whare Hauora Toru,whare ora r3.gerber.gtl,72.8 kB,508
Whare Hauora Toru,whare ora r3.gerber.gto,179.98 kB,521
Whare Hauora Toru,whare ora r3.gerber.gts,1.99 kB,500
Whare Hauora Toru,whare ora r3.gerber.xln,1.43 kB,468
vThing - CO2 Monitor - Dual Beam - Wifi,main2.brd,122.93 kB,855
vThing - CO2 Monitor - Dual Beam - Wifi,main2.sch,643.94 kB,918
vThing - CO2 Monitor - Dual Beam - Wifi,CM1102 USER MANUAL.pdf,426.12 kB,1209
MySRaspiGW - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW-F.SilkS.gto,14.17 kB,2586
MySRaspiGW - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW-F.Mask.gts,776 B,3686
MySRaspiGW - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW-Top.gtl,11.96 kB,3907
MySRaspiGW - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW-B.SilkS.gbo,4.97 kB,3843
MySRaspiGW - MySensors Raspberry Pi GPIO Gateway,MySRaspiGW-B.Mask.gbs,728 B,2616
